-0.8313672373482297,4.790000773191439,7.57301132583452,7.679416821989002,6.624838489373522,7.539724912360187,7.128753497355145,6.281896368018751,5.412384718742951,6.75001617591885,5.181732369113862,-0.989434351785711,27.743682501467056,5.346059452222624
-0.8785898430024374,4.4786792874183226,8.008477684993641,7.637781662244582,7.151442206025097,7.770495250999534,7.265317584722646,6.302864799527518,5.203359285352238,7.438504078293574,3.9210334507938183,-0.94805485015044,25.68021986665599,3.465231269394781
-0.9421588520734332,4.478033812325585,8.060118182553076,7.50519770889412,7.16803680951267,7.717414972683713,6.979943401768489,5.583225599576536,5.20889744418499,7.438483962417807,3.960207878870014,-0.9862004439850602,20.493934492766645,5.383162036750577
-0.6412319499755716,4.347748724789881,7.084361062739509,8.097144225364998,7.1629759418724595,7.551339194511917,6.934783168031282,6.301781890330998,5.413547184688032,7.453721436128006,3.9541658931202166,-0.8261950395079557,13.928194361997269,2.854057864887515
-0.8322367012162365,8.380488379142092,7.916675961788754,6.786289516865377,7.1458964029017125,7.721140866826045,7.126981230636228,6.28281859621885,5.1396322917180015,5.479981211398763,4.996837459889972,-0.3209459803168387,49.79911971563517,2.6230002280699583
-0.9494751010282897,4.485652434711228,8.007609027712155,7.514455208174149,7.1613990568584525,7.81856345948772,7.131600410602662,5.619712607289381,5.221144473699305,5.447133326981337,4.012358099285491,2.8299085283145273,25.48563075378042,2.6913452634307324
-0.8745508593408771,4.452745377625861,4.768086704041206,7.509361172747489,7.3459341168006365,7.7234778016211925,6.9420051270993595,6.248278539203781,5.222408296105824,5.496953786798444,5.1236951597051315,0.12470332993855437,1.2125665404987862,0.08853031722573637
-0.956594427188228,8.857405070558077,7.936597914256516,6.3480907103214435,7.354949662154372,7.720970021691423,6.909559001999524,6.354689758934828,4.539191893601239,7.5590381807248095,3.6484419254201925,0.10563798371477418,68.32371634841718,0.08574820804675043
-0.1558762134181898,8.349247794566223,12.166023345392007,7.681480919249271,7.360368186444668,7.781468695571118,1.6861165835059702,6.227559835705478,5.209653275014657,5.494665386455272,3.9536656477264462,-0.9512694107746629,39.432266720096656,0.14469582189146823
-0.8754063487584735,4.452143202303866,7.923191696921042,7.510603609539876,7.152372371592961,7.720342744278948,7.24725519692408,6.303933975285472,5.121490771399083,5.490144013779464,4.9777147415848955,0.11117869617516701,36.56705819350802,0.12333532109380085
-0.8827572298560683,4.414853191179906,6.909367257757758,7.5324249321828995,6.730514986397255,7.816202491723571,7.218092658904055,6.302667270885654,5.206108536894816,7.441568745763049,3.9407955553623015,-0.9971788650633425,20.610773649435142,1.3484964119538223
-0.8362366535274957,4.515569035474001,7.924996052579675,7.9279396055849,7.351707261816169,7.819304065627015,7.214585894794369,6.304793614559306,5.191550464876577,6.913466154763869,5.198508089577404,-0.9789541383509295,38.67049839418772,2.6227344935171275
-0.8761650841739328,6.460313775472053,7.080272583072367,7.500514303739975,7.115115352736236,7.55047874542717,7.209828254151819,6.301848578858749,5.410448273035824,5.517610188036372,5.033179842620699,-0.8617469496573691,41.582548567134396,1.556237207986951
4.45203927397607,4.528755987065242,7.103196415360305,7.629999103701699,7.163094488658489,7.679080610659344,7.322989863712311,6.3032177993071725,5.411041954450916,5.381974881374787,4.873260928855906,0.22368473233695219,68.81745689133376,6.8149207660118245
-0.8367155675770872,1.7932325187525344,7.975153915447658,7.5543043340909355,7.356552970927556,7.819304065627015,7.214585894794369,6.304109450963935,5.191843370236477,6.8934323003056175,2.8798475677029347,0.1512981465194366,1.5706517959159392,2.6227344935171275
-0.8762101180721591,4.453379573232241,6.693004900301589,7.501845638569592,7.16162742299187,7.718303016377092,7.212107953550729,6.281939825222084,5.20586828691468,5.496978292241011,4.968234609732766,0.11095853421697627,1.208052337575473,6.788796384349803
1.3021013532558854,4.48551751466896,7.099130539750428,7.628900392095311,7.136509320144048,7.786648945508803,7.12643350471456,6.305877228862716,5.414325397528846,7.473148765794818,3.8280862922475647,-0.9566003101365245,27.848287925233727,5.794312634175871
6.604745954918135,2.5995183020485,7.6790269794462285,8.034165106321158,7.329328661372048,7.776976963427589,7.37606932679703,6.310863595746554,5.209593769254678,7.566734838777153,3.9537081174852764,-0.9558425137051509,99.69236142945894,2.091242424715003
